q,gamma,beta,delta,C_baseline,C_filter,filtering_beneficial,lhs,rhs,savings
0.8324426408004217,2.723204063502118,9.285319610312193,2.953300124729624,96.06818939051449,103.59765827099194,False,2.012116514669944,2.953300124729624,-7.529468880477452
0.21233911067827616,3.213084398870773,3.3933003382268256,1.4109553798765022,52.851077896780794,22.50999391800275,True,5.203590877223758,1.4109553798765022,30.341083978778045
0.18182496720710062,1.0627861380854347,5.081773225840276,2.6033630590593164,49.15647491140569,29.764778911257537,True,5.027325059077835,2.6033630590593164,19.39169600014815
0.18340450985343382,1.1375547240568558,0.2393886665006177,2.5477698753398412,11.015547124459788,22.40246002384768,False,1.1244057629163549,2.5477698753398412,-11.386912899387893
0.3042422429595377,0.3033368949985412,0.168880114302583,1.5394434768139924,3.7777360744089936,13.46489471109929,False,0.32854864722770527,1.5394434768139924,-9.687158636690297
0.5247564316322378,1.678130922459076,2.4772535424700473,2.1229962482970253,33.24307571943299,34.428487777386145,False,1.9748197410528807,2.1229962482970253,-1.1854120579531582
0.43194501864211576,2.8427488405350076,1.0979912516769441,0.5863285111340097,31.525920737695614,18.308092509825876,True,2.2385570396177275,0.5863285111340097,13.217828227869738
0.2912291401980419,4.303881078586911,2.676092542563961,2.0683061477314557,55.83978896920698,32.8086229121939,True,4.94720190485809,2.0683061477314557,23.03116605701308
0.6118528947223795,3.3679444925475357,1.8527286158311345,0.8244298919972357,41.76538486702936,32.14971076606406,True,2.026389154617898,0.8244298919972357,9.6156741009653
0.13949386065204183,2.233441984658782,0.3823482459026176,2.4978656692949106,20.9263218444912,22.90201877769452,False,2.2509035526444956,2.4978656692949106,-1.97569693320332
0.29214464853521815,4.7702885605312755,9.10211104941989,0.26033515799564066,110.97919687960932,34.50465973107937,True,9.819652301561884,0.26033515799564066,76.47453714852995
0.3663618432936917,3.6243014828215765,0.18140900075002608,2.3216846319269795,30.44568386857282,29.72761391784319,True,2.4114433757681835,2.3216846319269795,0.7180699507296318
0.45606998421703593,4.657809494026495,7.387213228937146,0.30881135064017246,96.36018178370912,46.41747739036831,True,6.551649399807774,0.30881135064017246,49.94270439334081
0.7851759613930136,2.685181069033612,1.6062640805032138,2.6447558183139837,34.33156119629461,48.11436311493557,False,0.9219055784838637,2.6447558183139837,-13.782801918640963
0.19967378215835974,1.3686309464863842,9.13107325779604,0.9195715092236612,83.99763363425939,24.12869727389411,True,8.40318855426932,0.9195715092236612,59.868936360365275
0.5142344384136116,0.3588507631871377,8.93867980193987,1.9666361608434186,74.38024452101605,53.98197255707915,True,4.516420156335531,1.9666361608434186,20.3982719639369
0.5924145688620425,3.657815772270868,6.573621349055648,1.4676318130746369,81.85149697061212,60.23107379315505,True,4.170184710256771,1.4676318130746369,21.62042317745707
0.046450412719997725,0.6943846902271172,6.755118083025991,1.1052464043343937,59.59602218602487,11.610231061686147,True,7.103470294876734,1.1052464043343937,47.98579112433872
0.6075448519014384,1.5835981285326393,0.15285750549991658,1.9398710812186546,13.891645072260447,23.958766097843053,False,0.6814809530208285,1.9398710812186546,-10.067121025582606
0.17052412368729153,2.7091074486310975,9.85022850452466,2.8430937118482014,100.47468762524606,39.87810775483505,True,10.417666195649577,2.8430937118482014,60.59657987041101
0.06505159298527952,2.865641280120764,8.790542775400562,0.13339654465011935,93.2494724441706,7.13319908473118,True,10.897930714580047,0.13339654465011935,86.11627335943943
0.9488855372533332,3.042857665236967,8.961551634727911,2.757370039090482,96.03527439971903,113.18544325677253,False,0.6135989319587948,2.757370039090482,-17.1501688570535
0.9656320330745594,0.9146511187135331,6.626520916803632,1.8311541485128306,60.329376284137325,72.90521146347427,False,0.2591747510957118,1.8311541485128306,-12.575835179336948
0.8083973481164611,1.960713283626079,3.5133905936799117,2.4238697592994662,43.79283101844793,54.79296653622134,False,1.0488528195777902,2.4238697592994662,-11.000135517773415
0.3046137691733707,3.124251712873137,8.94712162599576,1.1577861107684901,96.57098671095117,38.67914114096225,True,8.394266807017106,1.1577861107684901,57.891845569988924
0.09767211400638387,4.8521124367055455,2.9860175886968046,1.420810494764465,62.7050402032188,17.491017793619392,True,7.072563295964391,1.420810494764465,45.21402240959941
0.6842330265121569,3.665392574728475,5.670844279087808,2.6078637478854803,74.68989483053026,71.96820277285227,True,2.94807525509523,2.6078637478854803,2.7216920576779984
0.4401524937396013,4.620758409760393,1.0873366262044357,1.250395429731371,45.66476028771863,30.102621554511437,True,3.19566277138227,1.250395429731371,15.562138733207192
0.12203823484477883,3.834839085739468,9.227360738314227,1.6086321045797642,104.49759859242955,25.62175931437646,True,11.4681120143364,1.6086321045797642,78.87583927805309
0.4951769101112702,2.9994131475727626,1.493627531935012,0.07038282002215539,35.9443254360622,18.361862565640457,True,2.2681906788248734,0.07038282002215539,17.582462870421743
0.034388521115218396,1.0409145087680884,2.326478376731032,0.4842080374557465,26.939143083992963,4.800061590415753,True,3.2515932241528978,0.4842080374557465,22.13908149357721
0.9093204020787821,3.3667596942733145,5.625528165469328,1.9286426588446515,71.93830287794114,80.84410776859185,False,0.8154170475133122,1.9286426588446515,-8.905804890650714
0.2587799816000169,3.154559873203545,7.6645207021085175,2.1537609341809927,86.5526446024965,39.62817925111479,True,8.019319103103706,2.1537609341809927,46.92446535138171
0.662522284353982,3.052098935240606,6.23157792876936,1.7519768009856533,74.26941491207972,63.22095683306998,True,3.1330340608618714,1.7519768009856533,11.048458079009748
0.31171107608941095,2.49995075314238,2.3981257367215463,0.43849700846407597,39.184611918911415,15.722253615102444,True,3.3712917964401976,0.43849700846407597,23.46235830380897
0.5200680211778108,2.6904173595474505,0.10933612102215431,1.3417622314477262,22.39802784455684,22.382595870985995,True,1.343691228144082,1.3417622314477262,0.015431973570844804
0.5467102793432796,1.7387683828787102,7.595790745043648,1.0717333514259377,74.67647302337886,49.40026223838984,True,4.231259699549565,1.0717333514259377,25.27621078498902
0.18485445552552704,2.644632193947286,9.853552526519827,1.4920274186649143,99.98547776373691,30.41898040179459,True,10.187839588907703,1.4920274186649143,69.56649736194231
0.9695846277645586,1.0680239378245435,8.118139891030294,2.6122838133167416,73.4893106308387,92.15237639920969,False,0.27940059227036784,2.6122838133167416,-18.663065768370984
0.7751328233611146,4.0453545470658465,4.656045519750491,2.329825701589369,69.6112005345307,72.59653202060245,False,1.956659265830399,2.329825701589369,-2.9853314860717575
0.9394989415641891,1.0103070780236683,9.047295887851154,0.26112860915358527,80.46082372699858,77.68188760212665,True,0.6084956247625776,0.26112860915358527,2.778936124871933
0.8948273504276488,0.5163348204583855,4.157491963871665,2.6720245013459474,37.390614274640406,54.83434031300628,False,0.49155874655021337,2.6720245013459474,-17.443726038365874
0.5978999788110851,2.237605529150071,5.296847434010329,1.4205837819379727,60.275623705283195,47.40346439171755,True,3.029603696133679,1.4205837819379727,12.872159313565646
0.9218742350231168,3.3257064535797034,4.823584697217264,2.2341478132091352,65.19432920637574,77.97415487064596,False,0.6366696051753576,2.2341478132091352,-12.77982566427022
0.0884925020519195,2.2448124421743527,4.531476339388697,0.4287173014804129,54.2103102525044,8.226944403098242,True,6.176638032656182,0.4287173014804129,45.983365849406155
0.1959828624191452,1.4560952465614123,7.7743886160096665,2.015451381864074,73.84387090056863,30.595744246115853,True,7.421467213670671,2.015451381864074,43.248126654452776
0.045227288910538066,2.8350388010631598,5.315012181967971,0.7166147926522792,65.20040786424904,8.681756024779544,True,7.781446272585967,0.7166147926522792,56.5186518394695
0.32533033076326434,1.80031144351978,3.235499508049639,1.3207588824513854,40.286487612555355,23.672487399893868,True,3.3975089090340713,1.3207588824513854,16.614000212661487
0.388677289689482,4.671051681620502,2.6557658598189358,0.06041998154549219,58.6145403315155,23.26550052481221,True,4.479049957383403,0.06041998154549219,35.34903980670329
0.2713490317738959,4.620961184057503,0.4736984379775906,0.46331580741212336,40.75727697628075,14.765974104551267,True,3.7122286663783086,0.46331580741212336,25.99130287172948
0.8287375091519293,2.561621917863268,5.873632102642155,0.2853206744396231,67.48203216404339,58.207456643656684,True,1.4446426144879614,0.2853206744396231,9.274575520386705
0.3567533266935893,1.706631570689467,2.3766180124702387,0.7268350770853929,32.665996665277646,17.468383596782637,True,2.626536710647269,0.7268350770853929,15.19761306849501
0.28093450968738076,3.711948828387532,1.5665258279621928,0.30905408917272364,42.2277972507978,14.335678229212794,True,3.7955689668708494,0.30905408917272364,27.892119021585003
0.5426960831582485,0.2798934230670266,6.572916641894008,2.07881097959249,54.82248051968828,46.38243328379413,True,3.133816884079259,2.07881097959249,8.440047235894149
0.14092422497476265,2.4263681296138913,6.843971652433334,0.09682930760556592,74.1627182563778,11.22595805314625,True,7.96392433300951,0.09682930760556592,62.93676020323155
0.8021969807540397,1.7479846319246346,7.546333433350893,1.857044096868744,74.35454452220422,74.503343896004,False,1.8384441751437721,1.857044096868744,-0.14879937379977548
0.07455064367977082,4.610625837002518,5.085411273752055,0.43071641416846707,77.56829688603659,9.228497775345328,True,8.973191303004874,0.43071641416846707,68.33979911069126
0.9868869366005173,0.15881483363614446,8.951140591518477,2.8360327569619117,72.87964340123698,94.61223007248016,False,0.11945942305651398,2.8360327569619117,-21.732586671243183
0.7722447692966574,2.8087928910199107,9.369793258642455,2.7999512785984644,97.42868919729892,97.63840584083155,False,2.7737366981568847,2.7999512785984644,-0.2097166435326301
0.1987156815341724,3.729251547226468,8.092972303945645,0.6842542765376782,94.5777908093769,24.268124370983145,True,9.472962581336898,0.6842542765376782,70.30966643839376
0.005522117123602399,2.476588138867802,6.392375471881054,1.8471196816868583,70.95170888599085,15.16876110008305,True,8.819988154925333,1.8471196816868583,55.78294778590781
0.8154614284548342,0.5184748477973362,3.106837440552768,0.09373590522265073,29.002498306800835,24.400305939803925,True,0.6690099510972646,0.09373590522265073,4.60219236699691
0.7068573438476171,4.865060811136721,9.83115472404019,2.7960477437230105,117.56972428141529,105.47340497224198,True,4.308087657369673,2.7960477437230105,12.09631930917331
0.7290071680409873,2.63825111374288,2.8139480552001896,1.573732051493212,43.617593351544556,44.38739461791859,False,1.477506893196458,1.573732051493212,-0.7698012663740315
0.7712703466859457,3.109512597163156,2.1063035277052675,0.1392372227391592,41.72652899894739,33.296332268932595,True,1.1930118139910084,0.1392372227391592,8.430196730014792
0.07404465173409036,1.259387935266786,4.4773257264871695,1.0340749790943309,45.893709294031645,11.670783554216806,True,5.3119406965711855,1.0340749790943309,34.22292573981484
0.3584657285442726,2.469140617023339,0.6627216500526457,0.23977989096509028,25.05489813660788,10.899561441862405,True,2.0091969778082746,0.23977989096509028,14.155336694745474
0.11586905952512971,2.2028325105957776,9.787095200250729,1.1849038737263462,95.91942168677205,20.59332417085138,True,10.60066606321643,1.1849038737263462,75.32609751592068
0.8631034258755935,0.46698962580972037,5.925492208522606,2.013079763062356,51.13985467465861,60.243621872976675,False,0.8751088632725972,2.013079763062356,-9.103767198318067
0.6232981268275579,0.6201857323825894,5.613825707475335,1.4149708250439046,49.87209151886339,42.40494782503133,True,2.3483637867729126,1.4149708250439046,7.467143693832064
0.3308980248526492,4.203615346131995,6.592383171007227,1.157329302411169,86.36798813711377,37.837631104357335,True,7.223623931505723,1.157329302411169,48.530357032756434
0.06355835028602363,1.2751177658122923,5.020534112994346,0.3662795661659898,50.36521503045311,6.131366508464359,True,5.8955106314145835,0.3662795661659898,44.23384852198875
0.3109823217156622,1.0552955303432898,0.41742881923596165,0.7423677466240325,11.781794796634012,9.602871872827013,True,1.0147331120999072,0.7423677466240325,2.178922923806999
0.32518332202674705,2.5740661111256826,6.161881759519928,0.3094284303376699,69.88758296516488,25.20170383973357,True,5.895163321016583,0.3094284303376699,44.68587912543131
0.7296061783380641,3.866860943676314,7.190121381868663,2.4244212076534155,88.45585860435982,83.93331060916645,True,2.9897397070525864,2.4244212076534155,4.522547995193364
0.6375574713552131,0.4035379410370409,4.225815700178126,0.4143670856743205,37.03482912972134,26.926768697412086,True,1.6778746397129767,0.4143670856743205,10.108060432309252
0.8872127425763265,2.9263588062274537,7.59722616350481,1.7901663659811917,84.18867975785811,89.01460038969888,False,1.1869262870010937,1.7901663659811917,-4.8259206318407735
0.4722149251619493,0.6841311699188095,2.347312863450364,1.0347938366306493,24.25155226695339,19.730295631845692,True,1.5999509160191117,1.0347938366306493,4.521256635107697
0.1195942459383017,0.27865914904553046,2.290638251555222,0.6856753701189987,20.55437920480602,7.943588442680674,True,2.262024215384667,0.6856753701189987,12.610790762125344
0.713244787222995,0.3584453655948653,1.6980281781069824,1.9220106340813903,16.45178834961478,27.110237353509866,False,0.5897045085945047,1.9220106340813903,-10.658449003895086
0.7607850486168974,4.1874041302213625,3.7827481219127024,1.3764369050370526,63.76121801707252,59.520076589287534,True,1.9065795835101758,1.3764369050370526,4.241141427784989
0.5612771975694962,0.6780651697775016,8.485419150351927,1.206434947180832,73.30787456103543,50.79751797084079,True,4.020229520955163,1.206434947180832,22.510356590194647
0.770967179954561,0.3212416856202306,8.296329415275737,1.7826274946277425,68.94056880716775,67.41193587474743,True,1.9737066111802821,1.7826274946277425,1.5286329324203223
0.49379559636439074,2.2457094470002703,3.8899596588386878,1.4788902091851022,49.085352846711665,36.06925275517935,True,3.105902720626642,1.4788902091851022,13.016100091532316
0.5227328293819941,4.235568012515921,5.932275486204341,0.9174177835691668,81.3427479897621,49.859867074948184,True,4.852777897920906,0.9174177835691668,31.48288091481392
0.42754101835854963,1.3858010447975797,7.236081533101665,1.6815932504181026,68.97506062319395,42.94241366352786,True,4.9356741203763645,1.6815932504181026,26.032646959666096
0.02541912674409519,2.1663918258769903,2.487947068817428,2.011800743886577,37.234711157555346,17.04087979328629,True,4.536029664420209,2.011800743886577,20.193831364269055
0.10789142699330445,0.295620409562381,1.7645967503579962,0.08981254417469431,16.481737279363017,2.4967385077967736,True,1.8379373906204748,0.08981254417469431,13.984998771566243
0.03142918568673425,2.300484719260892,9.72375033280188,1.4029564694339494,96.19388041650217,14.246947085009351,True,11.646323135870551,1.4029564694339494,81.94693333149282
0.6364104112637804,2.930304095121955,6.2138174007752225,0.1824730209047959,73.15297196717742,48.01509714203755,True,3.32470737404728,0.1824730209047959,25.137874825139875
0.3143559810763267,2.89744456338551,9.816015646153273,0.5673521880636522,101.70768167631027,36.51123556086446,True,8.716907952494378,0.5673521880636522,65.19644611544581
0.5085706911647028,1.7288907916543894,3.443784272609068,1.6859211148931397,41.38140051410766,34.532736379968235,True,2.5420041316605677,1.6859211148931397,6.848664134139426
0.907566473926093,1.6461125852493643,7.060013829743902,2.5999048566440863,69.64901131994613,84.01034646923473,False,0.8047379629830104,2.5999048566440863,-14.361335149288607
0.24929222914887494,0.6224557327893296,2.3037760017582536,2.6495889807735695,23.409853876380666,27.032606503080924,False,2.1967449024360373,2.6495889807735695,-3.622752626700258
0.41038292303562973,1.8973117711667153,2.685881695611738,0.21913259031450752,36.66554773422763,16.799975376390805,True,2.7023291350441108,0.21913259031450752,19.865572357836825
0.7555511385430487,0.5875238774775269,5.167831000569278,1.263124207997253,46.04283902437444,44.89271311059844,True,1.4068899472192524,1.263124207997253,1.1501259137759945
0.22879816549162246,3.8563201290890534,3.2642194425299054,1.7531893841836084,56.964316572951674,27.058846203844237,True,5.4913731803220385,1.7531893841836084,29.905470369107437
0.07697990982879299,4.834744058966111,1.7594534820217864,0.44973901460552684,52.75358032790318,7.658877973632189,True,6.086576808889401,0.44973901460552684,45.09470235427099
0.289751452913768,4.853364837666864,2.7025189496943276,2.298642328066867,60.44707029888953,35.903765068018856,True,5.366555481925702,2.298642328066867,24.543305230870672
0.16122128725400442,4.338848386939429,0.45390910521205996,2.235263422727344,38.342059937211914,24.06366364086625,True,4.020062959770552,2.235263422727344,14.278396296345665
0.9296976523425731,3.043881531764134,7.073793852627118,2.710989630983316,80.94140307513001,96.93894946412883,False,0.7112963323584645,2.710989630983316,-15.997546388998813
0.808120379564417,3.534241916495012,4.97195490515003,0.03537317612949462,68.04957457316033,55.27523344229538,True,1.6321658174876132,0.03537317612949462,12.774341130864947
0.6334037565104235,1.4975084331340291,1.0330063574048036,0.657885889527118,20.244118324310662,18.085787710076815,True,0.9276772163063487,0.657885889527118,2.158330614233847
0.8714605901877177,3.1907750588458414,1.7997705319720632,2.483288275593512,39.92436472654324,54.65881665221117,False,0.6414817848850212,2.483288275593512,-14.734451925667933
0.8036720768991145,2.3326827922553997,1.1150919273151758,2.015034351972537,27.582197756564604,38.28731697224067,False,0.6768944500130292,2.015034351972537,-10.705119215676064
0.18657005888603584,2.4618849649069694,6.164668801931177,2.6842256625584873,69.01243013470517,34.34945845456828,True,7.017097122575599,2.6842256625584873,34.66297168013689
0.8925589984899778,3.813105145838274,1.0326825997636886,0.18096716704549692,38.7663019648157,36.04894899323994,True,0.5206362884924677,0.18096716704549692,2.717352971575764
0.5393422419156507,1.4813999424265332,7.567395097048639,1.7949222574921642,72.39036031580137,53.40255728574338,True,4.168397636249414,1.7949222574921642,18.987803030057997
0.8074401551640625,1.6583940973031477,0.3030581012718726,1.7114492589320858,15.691617588600163,26.361636211971135,False,0.37769693101071433,1.7114492589320858,-10.670018623370972
0.8960912999234932,4.630744776530319,2.5688203011593322,0.11666650491799178,57.596520621517215,52.54507307414958,True,0.7480974483389462,0.11666650491799178,5.051447547367637
0.3180034749718639,0.37549904476976403,8.91760009132988,1.545431009968326,74.34479308879716,36.00535062804832,True,6.337861317561932,1.545431009968326,38.33944246074884
0.11005192452767676,2.4796080622253682,7.213460049410235,1.8324657308166736,77.54454489308483,23.193652248640205,True,8.626327311372252,1.8324657308166736,54.35089264444463
0.22793516254194168,4.572723921998523,0.8223864959643085,0.5819665908643007,43.16088334370265,14.493615687315053,True,4.16537504791275,0.5819665908643007,28.667267656387597
0.4271077886262563,3.0907787383089698,8.22914843440328,0.8272554535427422,90.559417381698,45.296676125521124,True,6.485098110564851,0.8272554535427422,45.262741256176874
0.8180147659224931,2.7773946636394475,4.981047703248027,1.9246385654302338,62.0675389350998,66.16927185682276,False,1.4119219502148637,1.9246385654302338,-4.101732921722963
0.8607305832563434,1.3237464782238406,8.48315196897141,1.4102198333238756,78.455187577562,78.81053802971178,False,1.3658010268051537,1.4102198333238756,-0.35535045214977856
0.006952130531190703,1.7820498964157967,6.047323767058894,2.575460836129297,62.634989307797525,21.03913331052192,True,7.774942835788748,2.575460836129297,41.595855997275606
0.5107473025775657,4.275037237442995,6.850147017125301,1.0337214803674732,89.00147403654637,53.72703463253309,True,5.443026405869133,1.0337214803674732,35.27443940401328
0.417411003148779,2.840168845665445,9.935665447917511,0.8073123785807216,102.20667434866365,49.12068949702205,True,7.4430604850359225,0.8073123785807216,53.085984851641605
0.22210781047073025,2.6222367494082217,2.40012190464778,2.9547491616310797,40.178869232448015,32.56203396545746,True,3.9068535700048996,2.9547491616310797,7.616835266990556
0.1198653673336828,0.5879405963461418,6.277061190137744,2.7342959526889494,54.92001429187109,28.457375308577834,True,6.042125825600607,2.7342959526889494,26.462638983293257
0.33761517140362796,0.1785379666301033,4.657181761568244,0.09668830754694978,38.68575782558678,13.834405219540319,True,3.203107383302757,0.09668830754694978,24.851352606046458
0.9429097039125192,4.82205742456654,0.4905743339346452,2.314478559766632,42.50105406800948,58.59048478536984,False,0.3032997200965867,2.314478559766632,-16.089430717360358
0.32320293202075523,1.9472322197055243,0.24325935087836384,0.3399009737373569,17.523932564671107,8.38299417533455,True,1.4825182724044266,0.3399009737373569,9.140938389336556
0.5187906217433661,3.0557440042875714,1.280362920396801,0.09218073253981915,34.68885539747498,18.733698719540318,True,2.086575317281652,0.09218073253981915,15.955156677934664
0.7030189588951778,0.4906038586176965,6.526008231331626,0.8283495927393832,56.13289671959458,46.08928735349499,True,2.0838007635018316,0.8283495927393832,10.043609366099588
0.363629602379294,3.4472600000429283,5.714914570342582,0.8153441783927019,73.29739656308408,33.175856594813304,True,5.830536674426548,0.8153441783927019,40.121539968270774
0.9717820827209607,4.669576872659208,5.578952655520902,2.459763099417424,81.98823622544089,99.35280375311645,False,0.2891921584579783,2.459763099417424,-17.36456752767556
0.9624472949421112,2.9207597396873566,0.4153819490297749,2.134895065369077,26.68913350973705,42.766044873747894,False,0.1252811448677214,2.134895065369077,-16.076911364010844
0.25178229582536416,0.7179650796395118,4.74609966396407,2.945012187722723,43.71251794882865,34.5661356272453,True,4.088309977920642,2.945012187722723,9.146382321583346
0.49724850589238545,2.9504354846200362,9.253765896641033,2.137423571932337,97.63361105008855,65.64755579499352,True,6.135680478819215,2.137423571932337,31.986055255095025
0.30087830981676966,3.855101344212797,4.036159506175402,1.2605841042355834,63.130086803105584,29.07914664978903,True,5.5169516234001525,1.2605841042355834,34.05094015331655
0.2848404943774676,2.0914410292126915,6.286732450905718,2.0997937062261984,67.02538784094727,35.889894258266516,True,5.991730404061293,2.0997937062261984,31.13549358268076
0.036886947354532795,4.411204964913193,7.820204888669121,2.9983826108873424,97.85127882865851,27.596495857825175,True,11.780230482241508,2.9983826108873424,70.25478297083333
0.6095643339798968,3.278546471451086,7.860860263504687,2.1333242288619587,89.11525387964619,71.38807420949162,True,4.34922168763128,2.1333242288619587,17.72717967015457
0.5026790232288615,4.506319699617093,5.240872815713186,2.287427254381152,77.97754012264224,57.49709173768837,True,4.847483302500385,2.287427254381152,20.480448384953867
0.05147875124998935,3.1551760251119525,8.59372425948313,2.8157113954188757,93.99120227676066,27.3642408850438,True,11.144081569383482,2.8157113954188757,66.62696139171686
0.27864646423661144,0.7433110628236388,3.974643124301095,0.34981727132193324,37.74363349699787,13.315668191956453,True,3.403312934452111,0.34981727132193324,24.42796530504142
0.9082658859666537,1.6174893844154268,8.898062826369504,2.1173050374087032,84.12441768627944,93.34577906052706,False,0.9646348656277516,2.1173050374087032,-9.221361374247621
0.23956189066697242,1.088795246437039,2.478248947315899,2.5539098143226724,28.536353550023502,27.26750132376618,True,2.7125163426048378,2.5539098143226724,1.268852226257323
0.1448948720912231,4.553249838812626,2.8741424292066533,2.8635920146604703,59.41913814415423,31.518264538451703,True,6.351201215373286,2.8635920146604703,27.90087360570253
0.489452760277563,3.8259603297086655,0.6258941795701108,0.6407981762379812,35.61483607423021,22.558165233268753,True,2.2728820313581637,0.6407981762379812,13.05667084096146
0.9856504541106007,3.41435200765903,7.9762601817686,1.5167477330954904,91.12489751542104,101.95127848162062,False,0.16345011232054277,1.5167477330954904,-10.82638096619958
0.2420552715115004,1.5747349661949464,4.2288468387037845,2.0448589944570004,46.42865443918985,27.59717251184773,True,4.3987942353747655,2.0448589944570004,18.831481927342118
0.6721355474058786,1.0018193830460465,2.3682544777228505,0.7499285112089991,26.960590886151174,24.120599603321153,True,1.1049274215627518,0.7499285112089991,2.8399912828300202
0.7616196153287176,3.8066103311456683,2.394723748404139,1.8054138611183195,49.61067263639846,52.22777229847929,False,1.4782764033582163,1.8054138611183195,-2.6170996620808253
0.23763754399239967,2.4233739348074907,9.023859418169408,0.7801605596690182,91.57786682381519,28.003623833426644,True,8.726940933467585,0.7801605596690182,63.57424299038854
0.7282163486118596,1.2063688055380828,8.355774344564265,1.0070364913896255,76.49714520081878,63.76276368848849,True,2.598834180430911,1.0070364913896255,12.734381512330287
0.3677831327192532,3.121447693009848,5.5799557650361145,1.3301409025674866,69.6112276643677,36.242962603374195,True,5.501174035191676,1.3301409025674866,33.36826506099351
0.6323058305935795,0.2976358754784147,6.199496924115639,1.5922783952522355,51.97706239675243,45.60362677261074,True,2.388957848269947,1.5922783952522355,6.373435624141692
0.6335297107608947,1.6982342452284425,4.795823148447881,1.3536039561592004,51.952459149410586,43.742258067516886,True,2.3798790913959125,1.3536039561592004,8.2102010818937
0.5357746840747585,2.39592927349656,3.977498774500208,1.4846546041659083,50.987424383974144,39.195008024436646,True,2.958706649108095,1.4846546041659083,11.792416359537498
0.0902897700544083,0.8249958371360887,9.163221124061481,0.902780381301995,79.90573568958055,14.436913551856515,True,9.0863831485175,0.902780381301995,65.46882213772403
0.835302495589238,4.924806940195114,1.3435657648509907,0.4853056311276655,50.146981640368836,45.77034395948911,True,1.0323853412376311,0.4853056311276655,4.376637680879725
0.32078006497173583,1.12457708648911,4.242623218190657,0.15157643220724992,42.93760243743813,14.986138357269965,True,3.6455094422282706,0.15157643220724992,27.951464080168165
0.18651851039985423,0.7387303372120012,3.511162889079966,0.5959763802500865,33.99914581033574,11.10928107341196,True,3.4572094723655593,0.5959763802500865,22.88986473692378
0.040775141554763916,1.0973208820457925,5.031692130486369,1.7500114881022915,49.03210410025729,15.999382890234243,True,5.879101639355173,1.7500114881022915,33.03272121002305
0.5908929431882418,3.868399552482649,4.630555557997233,2.360485188931366,67.99164088383905,59.05966230550058,True,3.4769825112236754,2.360485188931366,8.931978578338473
0.6775643618422824,2.18497773043203,5.237006363345706,0.5160503163542547,59.37587275022189,44.359377859666694,True,2.3931121776736535,0.5160503163542547,15.016494890555194
0.016587828927856152,2.8705381047874368,1.4851978745472416,0.33458051974021896,34.84588783467743,3.2546617841626446,True,4.283483776054567,0.33458051974021896,31.591226050514784
0.512093058299281,0.20294486923316768,5.180100864981443,2.2503781780422583,43.06436587371689,40.05598824832893,True,2.6264253812157525,2.2503781780422583,3.0083776253879577
0.22649577519793795,0.26871341200924137,2.499946257483388,0.9224234083064963,22.149277355941035,12.39610501125997,True,2.1415699513916295,0.9224234083064963,9.753172344681065
0.6451727904094499,2.2845451941523796,1.9248803549830935,2.854983323289784,33.67540439308378,44.56632120677078,False,1.493618721578909,2.854983323289784,-10.890916813687
0.17436642900499144,4.101610691687955,0.7418587659832931,2.1458107321250153,38.747755661369986,23.922793643631145,True,3.99893098434237,2.1458107321250153,14.82496201773884
0.690937738102466,4.43767050566707,7.650260331685795,0.9870005812566623,96.70344669882292,74.71206537885038,True,3.735923246253229,0.9870005812566623,21.991381319972533
